unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
187,texture,spiralled,0.11538461538461539,red-c,21004512.0,3976448.0,228772.0,0.0092424960573182467,bench,486371.0,1605632.0,41122.0,0.020050895200647918,column,193649.0,489216.0,11225.0,0.016712822345304031,church-indoor-s,301056.0,1028608.0,125440.0,0.10416666666666667,spiralled,1605632.0,940800.0,263424.0,0.11538461538461539
285,texture,spiralled,0.11518324607329843,green-c,63326720.0,3951360.0,549751.0,0.0082386447890820096,grandstand,516123.0,1818880.0,140671.0,0.06410652535714742,wheel,1513439.0,589568.0,20426.0,0.0098080218728587264,amphitheater-s,275968.0,790272.0,100352.0,0.10389610389610389,spiralled,1605632.0,1066240.0,275968.0,0.11518324607329843
227,texture,cracked,0.115,brown-c,182265724.0,3976448.0,1818471.0,0.0098602890525442827,ground,7897548.0,2709504.0,361166.0,0.035249855405379289,wheel,1513439.0,1568000.0,34678.0,0.011381923294935179,excavation-s,150528.0,978432.0,87808.0,0.084337349397590355,cracked,1593088.0,1204224.0,288512.0,0.115
485,scene,living_room-s,0.1144578313253012,white-c,72511065.0,3963904.0,596077.0,0.0078556365846775937,ceiling,12122565.0,2333184.0,332797.0,0.023564266167583094,back pillow,282308.0,1668352.0,33737.0,0.017599559293722283,living_room-s,9621248.0,1981952.0,1191680.0,0.1144578313253012,grooved,1505280.0,338688.0,37632.0,0.020833333333333332
185,object,horse,0.11414517377370925,green-c,63326720.0,3963904.0,475357.0,0.0071144967511691604,horse,1230680.0,3110912.0,444800.0,0.11414517377370925,torso,7669375.0,2471168.0,229262.0,0.023131419641921159,dining_room-s,5694976.0,727552.0,426496.0,0.071129707112970716,,24924928.0,175616.0,175616.0,0.0070457976849521891
53,scene,forest-broadleaf-s,0.11403508771929824,purple-c,10857154.0,3926272.0,193625.0,0.013271257092540192,bush,776932.0,815360.0,31723.0,0.020327841960208103,hair,989801.0,238336.0,11008.0,0.0090442344237956704,forest-broadleaf-s,1216768.0,376320.0,163072.0,0.11403508771929824,cracked,1593088.0,3148544.0,388864.0,0.089337175792507204
313,scene,cemetery-s,0.11392405063291139,green-c,63326720.0,3938816.0,580785.0,0.0087094124412341288,grass,12961339.0,3349248.0,237806.0,0.014795572713894378,monitor,141433.0,1241856.0,20002.0,0.014671892272133454,cemetery-s,250880.0,1956864.0,225792.0,0.11392405063291139,,24924928.0,765184.0,740096.0,0.029663147310206132
379,scene,bridge-s,0.11363636363636363,blue-c,61494563.0,3988992.0,695112.0,0.010728950532118822,bridge,432492.0,2998016.0,199804.0,0.061845343925039251,cloud,129326.0,689920.0,4632.0,0.0056861286449778657,bridge-s,639744.0,1818880.0,250880.0,0.11363636363636363,,24924928.0,589568.0,388864.0,0.015476784822765851
360,scene,golf_course-s,0.11333333333333333,green-c,63326720.0,3951360.0,729323.0,0.010959227983777367,grass,12961339.0,3587584.0,533434.0,0.033307381373119484,torso,7669375.0,1881600.0,99691.0,0.010547878997181759,golf_course-s,388864.0,1705984.0,213248.0,0.11333333333333333,potholed,1580544.0,489216.0,62720.0,0.03125
206,scene,supermarket-s,0.11330049261083744,red-c,21004512.0,3951360.0,171876.0,0.0069349591567074171,shelf,1919975.0,3462144.0,384013.0,0.076831703849418162,arm,2299112.0,702464.0,13925.0,0.0046608522883027506,supermarket-s,388864.0,2446080.0,288512.0,0.11330049261083744,,24924928.0,501760.0,489216.0,0.019617706237424547
436,texture,frilly,0.11320754716981132,pink-c,18491188.0,3926272.0,893364.0,0.041505297133036391,flower,591549.0,1329664.0,57614.0,0.030915449085345076,leg,2786636.0,928256.0,30306.0,0.0082250760329654407,childs_room-s,965888.0,627200.0,150528.0,0.10434782608695652,frilly,1618176.0,2082304.0,376320.0,0.11320754716981132
81,scene,arrival_gate-outdoor-s,0.11320754716981132,blue-c,61494563.0,3951360.0,1009012.0,0.015658913258582492,sky,36622673.0,3851008.0,1511621.0,0.038797255586588593,body,1291612.0,1593088.0,74383.0,0.026467832632404101,arrival_gate-outdoor-s,451584.0,1768704.0,225792.0,0.11320754716981132,,24924928.0,376320.0,313600.0,0.012550200803212851
171,scene,bullring-s,0.1132075471698113,green-c,63326720.0,3963904.0,467821.0,0.0070009185337526177,road,12902886.0,3273984.0,556662.0,0.035637297531505345,wheel,1513439.0,2508800.0,66831.0,0.016896107809864367,bullring-s,137984.0,602112.0,75264.0,0.1132075471698113,marbled,1693440.0,827904.0,100352.0,0.04145077720207254
209,scene,batters_box-s,0.1132075471698113,green-c,63326720.0,3963904.0,667618.0,0.010020832743572093,grass,12961339.0,2709504.0,407535.0,0.026700306381814479,leg,2786636.0,2094848.0,95033.0,0.019854585370246137,batters_box-s,125440.0,614656.0,75264.0,0.1132075471698113,,24924928.0,225792.0,213248.0,0.0085513078470824955
422,object,seat,0.11274963629149583,red-c,21004512.0,3938816.0,191640.0,0.007742502248735521,seat,1488057.0,3273984.0,482515.0,0.11274963629149583,screen,677188.0,1505280.0,49611.0,0.023260349849989943,cockpit-s,539392.0,2019584.0,250880.0,0.10869565217391304,,24924928.0,263424.0,213248.0,0.0085384229030637873
114,scene,bowling_alley-s,0.11214953271028037,black-c,139916835.0,3938816.0,871520.0,0.0060952218536754962,escalator,150139.0,2107392.0,66287.0,0.030250852940156368,coach,689166.0,765184.0,12934.0,0.0089731208755834541,bowling_alley-s,301056.0,1191680.0,150528.0,0.11214953271028037,polka-dotted,1705984.0,752640.0,137984.0,0.059459459459459463
198,scene,parking_garage-indoor-s,0.11180124223602485,black-c,139916835.0,3976448.0,869777.0,0.0060813570043514384,ceiling,12122565.0,2558976.0,590164.0,0.041881215725049437,arm,2299112.0,1003520.0,12585.0,0.003825173318192719,parking_garage-indoor-s,288512.0,1956864.0,225792.0,0.11180124223602485,,24924928.0,288512.0,288512.0,0.011575239053850024
323,scene,garage-indoor-s,0.1111111111111111,grey-c,159331282.0,3951360.0,1350968.0,0.0083428273581609494,road,12902886.0,2646784.0,259572.0,0.016976477194586979,garage door,63629.0,1016064.0,18304.0,0.017245326642729479,garage-indoor-s,815360.0,1693440.0,250880.0,0.1111111111111111,chequered,1530368.0,1216768.0,263424.0,0.10606060606060606
205,scene,forest_path-s,0.1111111111111111,green-c,63326720.0,3951360.0,1202508.0,0.018198979798464705,tree,21215516.0,2960384.0,936812.0,0.040311908969921713,trunk,43897.0,639744.0,15183.0,0.022713468909041402,forest_path-s,313600.0,1818880.0,213248.0,0.1111111111111111,stratified,1568000.0,551936.0,75264.0,0.036809815950920248
